$GPRMC,123493.200,A,4559.8130,N,12269.9800,W,060.22,047.01,091208,,,S*6C
$GPRMC,123493.400,A,4559.8190,N,12269.9700,W,060.73,042.28,091208,,,S*65
$GPRMC,123493.600,A,4559.8260,N,12269.9500,W,061.12,037.30,091208,,,S*64
$GPRMC,123493.800,A,4559.8270,N,12269.9500,W,061.53,032.92,091208,,,S*63
$GPRMC,123494.000,A,4559.8320,N,12269.9500,W,062.14,028.91,091208,,,S*60
$GPRMC,123494.200,A,4559.8390,N,12269.9500,W,063.48,025.46,091208,,,S*66
$GPRMC,123494.400,A,4559.8400,N,12269.9500,W,063.91,021.77,091208,,,S*6C
$GPRMC,123494.600,A,4559.8460,N,12269.9500,W,064.17,017.84,091208,,,S*68
$GPRMC,123494.800,A,4559.8530,N,12269.9500,W,064.76,014.29,091208,,,S*61
$GPRMC,123495.000,A,4559.8590,N,12269.9500,W,065.41,011.07,091208,,,S*6E
$GPRMC,123495.200,A,4559.8600,N,12269.9500,W,066.57,008.20,091208,,,S*6F
$GPRMC,123495.400,A,4559.8660,N,12269.9500,W,067.09,005.28,091208,,,S*60
$GPRMC,123495.600,A,4559.8730,N,12269.9500,W,067.90,002.44,091208,,,S*6B
$GPRMC,123495.800,A,4559.8800,N,12269.9500,W,068.33,358.94,091208,,,S*6E
$GPRMC,123496.000,A,4559.8870,N,12269.9500,W,068.77,355.34,091208,,,S*65
$GPRMC,123496.200,A,4559.8880,N,12269.9500,W,069.57,351.95,091208,,,S*64
$GPRMC,123496.400,A,4559.8930,N,12269.9500,W,070.22,349.13,091208,,,S*65
$GPRMC,123496.600,A,4559.9000,N,12269.9500,W,071.38,346.61,091208,,,S*6C
$GPRMC,123496.800,A,4559.9070,N,12269.9500,W,071.82,345.23,091208,,,S*61
$GPRMC,123497.000,A,4559.9140,N,12269.9500,W,072.72,345.54,091208,,,S*66
$GPRMC,123497.200,A,4559.9210,N,12269.9500,W,073.43,347.25,091208,,,S*65
$GPRMC,123497.400,A,4559.9210,N,12269.9500,W,073.40,348.67,091208,,,S*69
$GPRMC,123497.600,A,4559.9270,N,12269.9500,W,071.12,349.09,091208,,,S*61
$GPRMC,123497.800,A,4559.9340,N,12269.9500,W,068.35,349.52,091208,,,S*6E
$GPRMC,123498.000,A,4559.9410,N,12269.9500,W,065.16,350.00,091208,,,S*68
$GPRMC,123498.200,A,4559.9420,N,12269.9500,W,061.58,350.84,091208,,,S*6B
$GPRMC,123498.400,A,4559.9470,N,12269.9500,W,057.84,351.27,091208,,,S*64
$GPRMC,123498.600,A,4559.9540,N,12269.9500,W,055.05,352.02,091208,,,S*6B
$GPRMC,123498.800,A,4559.9550,N,12269.9500,W,052.82,353.18,091208,,,S*66
